Vcem_fraction,Vcem_percent,Cn,lnCn,static_raw_objective,static_adjusted_objective,combined_raw_objective,combined_adjusted_objective
0.0031000000000000003,0.31000000000000005,4.749087675219821,1.5579525312242828,447.57257236637315,14.581973383701893,8065.204710049575,45.72790920075295
0.0031000000000000003,0.31000000000000005,4.914962703381755,1.5922841652451614,393.72611325972775,12.872478778610684,6845.064807569935,39.06965060102084
0.0031000000000000003,0.31000000000000005,5.086631375891694,1.6266157992660397,342.9994742258314,11.252944233863161,5756.35448118989,33.100787846402454
0.0031000000000000003,0.31000000000000005,5.26429605180997,1.660947433286918,295.4669479534108,9.726692562384585,4789.280545680741,27.765398615202685
0.0031000000000000003,0.31000000000000005,5.436001877454284,1.6930438416630622,253.98330880305264,8.387195203557042,3987.2095800434113,23.30669921342951
0.0031000000000000003,0.31000000000000005,5.44816615814704,1.6952790673077966,251.20226539125701,8.29713176606407,3934.8415297489582,23.014271322759214
0.0031000000000000003,0.31000000000000005,5.6384584367312005,1.729610701328675,210.27854080925843,6.967754808662306,3184.7555049570974,18.804135984522873
0.0031000000000000003,0.31000000000000005,5.835397199698845,1.7639423353495534,172.76821887285445,5.742139293048581,2531.3955097715143,15.096987220012124
0.0031000000000000003,0.31000000000000005,6.03921459390842,1.7982739693704317,138.7430239929613,4.623947047984814,1967.7316576492383,11.859487716285003
0.0031000000000000003,0.31000000000000005,6.250150874589772,1.83260560339131,108.27391221751876,3.616923630642077,1487.2791407426055,9.062442081245763
0.0031000000000000003,0.31000000000000005,6.468454688551455,1.8669372374121884,81.43102593418628,2.724897752045649,1084.051445177284,6.680332383729137
0.0031000000000000003,0.31000000000000005,6.694383367279839,1.901268871433067,58.28365165627852,1.9517806336529588,752.5181829359389,4.690907840021282
0.0031000000000000003,0.31000000000000005,6.928203230275509,1.9356005054539454,38.90018116578598,1.3015653043063509,487.56702161791924,3.0748220989549964
0.0031000000000000003,0.31000000000000005,7.170189898984537,1.969932139474824,23.34807628819582,0.7783258478379942,284.4692587730029,1.8153124272223522
0.0031000000000000003,0.31000000000000005,7.420628621694667,2.004263773495702,11.693837573808285,0.3862166126454518,138.84864380648526,0.8979158258602808
0.0031000000000000003,0.31000000000000005,7.679814609779395,2.038595407516581,4.002977159304603,0.12947139559378407,46.65309901987012,0.31021773675247033
0.0031000000000000003,0.31000000000000005,7.948053385686311,2.072927041537459,0.33999608144057036,0.012402613626700476,4.129033350723997,0.04162953996369989
0.0031000000000000003,0.31000000000000005,8.225661143079892,2.1072586755583376,0.7683663118835988,0.03940047748229236,7.797978780001529,0.08319151170808947
0.0031000000000000003,0.31000000000000005,8.51296511956328,2.141590309579216,5.350517778411425,0.21493218289926563,54.435311002569556,0.42739831963536545
0.0031000000000000003,0.31000000000000005,8.810303982418398,2.1759219436000947,14.14783063289439,0.5435411356641797,141.05084349303198,1.068044485884343
0.0031000000000000003,0.31000000000000005,9.11802822781911,2.2102535776209726,27.22063302072956,1.0298462277815652,264.8711081241318,2.00008755665192
0.0031000000000000003,0.31000000000000005,9.436500593988008,2.2445852116418514,44.628204599682014,1.6785411829428938,423.32315649907815,3.219526986259325
0.0031000000000000003,0.31000000000000005,9.766096488783825,2.27891684566273,66.42878604841955,2.4943939903200203,614.0197345575347,4.723296979282736
0.0031000000000000003,0.31000000000000005,10.107204432223549,2.313248479683608,92.67959479646512,3.4822464465125336,834.7456991618664,6.509171740846
0.0031000000000000003,0.31000000000000005,10.46022651446083,2.347580113704487,123.43684719781662,4.64701382622691,1083.445559565981,8.575681766561729
0.0031000000000000003,0.31000000000000005,10.825578869760541,2.3819117477253653,158.75578736018022,5.993684702959399,1358.2120391720794,10.922039963166299
0.0031000000000000003,0.31000000000000005,11.20369216702824,2.4162433817462436,198.69072283066347,7.527320941588499,1657.275564010849,13.548076531486913
0.0031000000000000003,0.31000000000000005,11.595012117472708,2.450575015767122,243.2950673269246,9.253057885350188,1978.9945941275223,16.45418166737113
0.0031000000000000003,0.31000000000000005,12.0,2.4849066497880004,292.62139069025545,11.17610476017694,2321.846722682844,19.641255245846423
0.004200000000000001,0.42000000000000004,4.0,1.3862943611198906,589.5014412697558,19.062045265707866,11603.423521900762,64.96754936942853
0.004200000000000001,0.42000000000000004,4.139711068319459,1.4206259951407691,528.3517629954376,17.1452507366717,10019.065565313367,56.36058040343414
0.004200000000000001,0.42000000000000004,4.284301932291658,1.4549576291616475,470.1515510327737,15.311017870908927,8593.978139068427,48.61326986673521
0.004200000000000001,0.42000000000000004,4.433943032282555,1.4892892631825259,414.97653791564477,13.562479615282484,7316.050574530514,41.649354075895644
0.004200000000000001,0.42000000000000004,4.588810761759508,1.5236208972034044,362.90203549049215,11.902855084501311,6174.18257644785,35.40165654772318
0.004200000000000001,0.42000000000000004,4.749087675219821,1.5579525312242828,314.00287630206907,10.335449601209291,5158.188252062776,29.81102787873715
0.004200000000000001,0.42000000000000004,4.914962703381755,1.5922841652451614,268.3533564109977,8.86365463178771,4258.710686470764,24.825415772948872
0.004200000000000001,0.42000000000000004,5.086631375891694,1.6266157992660397,226.02717989375043,7.490947620910248,3467.1457425586646,20.399048112671153
0.004200000000000001,0.42000000000000004,5.26429605180997,1.660947433286918,187.09740528144974,6.220891728795522,2775.5739497925365,16.49171443206751
