fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,15.0,45.0,30.0,1.853229046904569,18.698292439824293,0.09911220785901793,3.1764090493853128,529.7217627443686,23.015685146099138,1204.2268786656266,21.87017151248754,21.870171512487563
shared,0.0025,0.25,2,15.0,50.0,35.0,1.8772853886953489,19.17043415244037,0.09792607583988247,3.1955883135095275,536.5979596180781,23.164584166742085,1250.6607446287535,22.218033898054497,22.218033898054497
shared,0.0025,0.25,2,15.0,55.0,40.0,1.9048705792193177,19.738390778514443,0.09650587024008057,3.2190159925960016,544.4828326586788,23.334155923424333,1306.635601626779,22.61513629298954,22.61513629298954
shared,0.0025,0.25,2,15.0,60.0,45.0,1.9329479354296297,20.355384112062758,0.09496003243113206,3.245111121807849,552.5083849506476,23.505496909247583,1367.3406603583908,23.018947014521892,23.018947014521892
shared,0.0025,0.25,2,17.5,22.5,21.5,1.841051439947506,18.334947902087137,0.10041214459834555,3.1557811562475333,526.2409499252094,22.93994223892487,1173.0671508541416,21.659741011180056,21.659741011180035
shared,0.0025,0.25,2,17.5,25.0,21.5,1.7972187613122084,17.682076061185825,0.10164070978392117,3.136650681286906,513.7119407175888,22.66521433204612,1104.3620344317487,21.065861160179164,21.06586116017918
shared,0.0025,0.25,2,17.5,27.5,21.5,1.7599373490312822,17.171225438183292,0.10249340417590387,3.1235757396627624,503.05552700335426,22.42889937119863,1050.2090781806812,20.56332782183516,20.56332782183516
shared,0.0025,0.25,2,17.5,30.0,21.5,1.730632914647427,16.797743418845986,0.10302770267974021,3.1154658276001395,494.67923014788965,22.241385526713252,1010.2600340766753,20.17109155265241,20.17109155265241
shared,0.0025,0.25,2,17.5,35.0,21.5,1.6984418279191313,16.426337532429734,0.10339747521722226,3.1098900361570414,485.4778207296356,22.033561235752053,969.5466039304717,19.7486471249423,19.748647124942337
shared,0.0025,0.25,2,17.5,40.0,22.5,1.6990198649627228,16.472214666252384,0.1031445922352874,3.1137000120592138,485.6430452075134,22.03731029884349,972.5853425535819,19.772686629373837,19.772686629373837
