profile,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,nuisance_prior_norm,optimizer_success,optimizer_nfev,optimizer_optimality,active_bounds,MAP_phi_bias_sigma,MAP_vsh_bias_sigma,MAP_sw_bias_sigma,MAP_f_kf_shift_sigma,MAP_log_clay_mod_scale_sigma,MAP_brine_salinity_shift_sigma,MAP_GOR_shift_sigma,MAP_log_cement_mod_scale_sigma,MAP_phic_pack_shift_sigma,MAP_logP_calibration_sigma,MAP_log_stress_bulk_scale_sigma,MAP_log_stress_shear_scale_sigma,MAP_stiff_cement_volume_shift_sigma,MAP_ln_soft_cn_offset_sigma,MAP_ln_stiff_cn_offset_sigma,MAP_soft_phic_shift_sigma
shared_generic,0.05606666666666666,5.6066666666666665,1.5188520709978184,4.566979616588053,72.70416605573877,2.291452118289299,True,27,0.0013403434727182388,0,-0.12974813096641527,0.6322535059208035,-0.03630946703595821,0.8306100686874157,-0.2133930027986243,0.034535068826927875,0.021184443214202604,0.20417797482620959,1.0801021260372632,0.14773227544738676,-0.10104165594570245,0.9469824081405566,-1.3995160154385522,0.0,0.0,0.0
shared_generic,0.058033333333333326,5.803333333333333,1.5016054278860338,4.488889877589888,74.25621306028859,2.0852815147569936,True,22,0.0006490102436373035,0,-0.10834951392644786,0.5373417340348405,-0.012202875127007474,0.7193108871562512,-0.20914886765980825,0.03179726120589468,0.013941765662259803,0.1966317193018317,0.9589940796697198,0.09312401635452011,-0.1069933416921966,0.640678632528868,-1.4479278448191506,0.0,0.0,0.0
shared_generic,0.06,6.0,1.488471977010089,4.430320712390507,75.46127603241835,1.956054267193025,True,23,0.008314486249568643,0,-0.0919886351667978,0.45760431913580546,6.43942298373194e-05,0.6313182781369628,-0.20670327564712523,0.03186681924197717,0.007566851130590678,0.1852102893297378,0.8511549422557707,0.05445744649738604,-0.10848261814196172,0.42136737764883003,-1.4882441870954828,0.0,0.0,0.0
expanded_generic,0.001,0.1,2.431452734478743,11.375395511550522,0.042616614672427645,0.08950164867266422,True,8,1.388772330245882e-06,0,-0.004908724369496122,-0.016677682548896438,-0.013977723167923591,0.015130736791412677,0.07032417753192989,-0.0020279830613008556,0.0019673739446148504,0.008895684321904018,-0.001011518774092616,-0.005942324664743,-0.0063750935992582915,-0.03422964789422474,-0.019249600934052723,-0.02376960085990827,0.008116624803735685,-0.0011473526779066504
expanded_generic,0.0029666666666666665,0.29666666666666663,2.098504410477602,8.153965802852435,0.020992673857292105,0.06350360180049974,True,7,6.91480763802017e-07,0,-0.003730011371571183,-0.011090668659585284,-0.014501410070507929,0.005034133794944903,0.04774498118636605,-0.0021036721808402256,0.0026705243497631326,0.0044792132182666445,-0.002781803667065058,-0.004372643671585894,-0.0017325388371854174,-0.027934266111231242,-0.014685324787920907,-0.017490298927931063,0.0040602527450253395,-0.0008462154076759
expanded_generic,0.004933333333333333,0.4933333333333333,1.9484413465162618,7.017740825520833,0.011570499848946317,0.04741177052604269,True,6,1.027193269306488e-06,0,-0.0028553048361981757,-0.00794198742682989,-0.012473301405310656,0.0015761429261489596,0.03451052222404519,-0.0018073317838475343,0.002452680980541589,0.0027025353822861804,-0.0029219461061131134,-0.0032897444420616076,-0.000210912542875717,-0.02203796722758532,-0.011266461826602337,-0.01315892604193956,0.0023364248891625415,-0.0006265756243111038
expanded_generic,0.006899999999999999,0.69,1.8528666571748278,6.378077101473666,0.005879345730130974,0.0339107762005533,True,6,3.027524062177887e-07,0,-0.0020708919478458964,-0.0055084551226183,-0.009698829842261334,6.859813668309725e-05,0.02405275953801851,-0.0014028374746977706,0.0019694292567186415,0.0016267645808649676,-0.0025436471086214517,-0.002351529250548877,0.0003925336116465655,-0.01626889072291095,-0.008185075557687875,-0.009406141822981514,0.0013112292285116032,-0.00043341648740076216
expanded_generic,0.008866666666666665,0.8866666666666665,1.7838877678597336,5.952955196036129,0.0023694944203849033,0.0215759438735712,True,7,2.1434914575165707e-07,0,-0.0013303967665876334,-0.003427173337355016,-0.0065414775117768244,-0.0004599075287965919,0.01497394817177457,-0.000943568133202003,0.001353020303904029,0.0008869004430066291,-0.0018609465289104643,-0.001489241514812413,0.0005213258545890438,-0.010566985534216184,-0.005261875814137859,-0.005956992045234404,0.0006488440372589377,-0.00026214750808397003
expanded_generic,0.010833333333333334,1.0833333333333335,1.730707510249041,5.64464614098602,0.0004951501244179318,0.00989763023016582,True,6,9.420601044256957e-08,0,-0.0006171316466932584,-0.001462359573218781,-0.0031365114493686216,-0.0003914980500288451,0.006776841556307776,-0.0004521204032324184,0.0006554857245379302,0.0003542470745325846,-0.0009476886758702111,-0.0006758627124476832,0.00034311703893552016,-0.004901353333836827,-0.002428323079583416,-0.002703422421030014,0.00023258668684558297,-0.00011124366822181751
expanded_generic,0.012546045825196089,1.2546045825196088,1.6930438416630622,5.436001877454284,0.0,0.0,True,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expanded_generic,0.012799999999999999,1.2799999999999998,1.687998484030764,5.408644376115294,1.1197685423859558e-05,0.0014373771996751624,True,27,0.0013497445870815747,0,2.7214916791197467e-05,1.118807940633376e-09,6.262452718490585e-05,0.00015327816388629808,-0.001053701545319531,0.00019406921436388152,-0.00010402469356363693,-4.7911733014816884e-05,0.0001943567792309682,9.923229397759e-05,-6.453292420031668e-05,0.0007329617978853568,0.00035989263063144854,0.0003969318253475717,-2.2007384916993144e-05,1.5781384651343604e-05
expanded_generic,0.014766666666666664,1.4766666666666663,1.6529327648726466,5.222273089519286,0.0008452524852011007,0.013168483068746297,True,27,0.014473685165614208,0,4.998276151225455e-05,2.2101726143761873e-10,0.0005439177383867802,0.0025954636060239416,-0.009312454135236186,0.001701693328702349,-0.0008675284139912174,-0.000917039585876581,0.0010215151434718529,0.0009758926291567773,-0.0004601801384084458,0.006951297337520628,0.002802390091661819,0.00393795253876484,0.001091807718036554,0.00028631503478446083
expanded_generic,0.016733333333333333,1.6733333333333333,1.6230884805599952,5.068720812591472,0.002948233389916168,0.023170169030486062,True,27,0.02086436860851077,0,0.00038023254719061236,2.9831244245750075e-10,0.0010500226786082838,0.0031520528384964873,-0.016533991885990806,0.0032847214663292625,-0.0018065557573818541,-0.0005857499643785637,0.0036200340823499258,0.001581201845603404,-0.0014130185793302062,0.01206961591693227,0.005880099991242416,0.006324870646945902,-5.237559120669384e-05,0.00021386475759380756
expanded_generic,0.018699999999999998,1.8699999999999999,1.5977555345468926,4.941927980662275,0.006304917586331381,0.03377459385207203,True,30,0.08734379790096368,0,0.0005204295149611602,-4.1303285199386536e-10,0.0015606029727395535,0.0050046582800045095,-0.023821191906881603,0.004890377442779491,-0.0027104443165446527,-0.0007413575358074992,0.005604382536949814,0.002284680557715683,-0.002306340644302116,0.017716103610979576,0.008619602479178288,0.00913877000517071,0.00010395875945951405,0.000274385393185583
expanded_generic,0.020666666666666667,2.0666666666666664,1.5758846003271196,4.835016784353836,0.010900941213255718,0.04427923644032637,True,33,0.04053912569205931,0,0.0006430671301681108,5.997549566495437e-10,0.0020800920544534742,0.007033116843803022,-0.030895417954294326,0.006530301002679845,-0.0036446329409142507,-0.0008329321746440733,0.00777269773285029,0.002965017257692099,-0.0033297283386617272,0.023349662789672536,0.011354700092152436,0.011859413062626561,0.00035760402495481645,0.0003068359111779912
expanded_generic,0.02263333333333333,2.263333333333333,1.5568448196817686,4.743829968534371,0.01673888677979399,0.05472969188518847,True,28,0.05225101216822777,0,0.0007487745705445087,1.0704258458640919e-09,0.002608455093434089,0.009242270926964228,-0.03781277896437268,0.008202505099248117,-0.004606125947890043,-0.0008793915140655931,0.010109989435062647,0.0036226087503663843,-0.0044730123335301126,0.028965061395478404,0.014093508874705176,0.014489604547770537,0.0006987473736257532,0.00031008107713152586
expanded_generic,0.024599999999999997,2.4599999999999995,1.5401645749639508,4.665358008937309,0.023831484608361146,0.06512035896646468,True,36,0.05962494879859451,0,0.0008409989800772004,2.407249333985552e-09,0.003142837462335515,0.011569070916838385,-0.04455094994827258,0.009900362454828181,-0.00559206617372711,-0.0008668263766099306,0.012639881165383147,0.004260283751989905,-0.005732864994502663,0.034577224758410595,0.016831277807422832,0.017039948803298427,0.0011429232347662023,0.00028507090815518994
expanded_generic,0.026566666666666666,2.6566666666666667,1.5255676476323257,4.597752732146494,0.03220051699189717,0.07631561200396293,True,30,0.12084488474261841,0,0.0005922574127147424,2.5795969364495614e-10,0.0038029775093388622,0.015025852288803442,-0.052346269626369166,0.01150549247909352,-0.006618961652527536,-0.0010900820252328497,0.014711381231560293,0.004855547186982555,-0.007129783541657987,0.040084181674139116,0.019711550329722737,0.019432710659181812,0.0014741884487245588,0.0002248488025431982
expanded_generic,0.02853333333333333,2.853333333333333,1.514249999813243,4.546010339356383,0.042322546203377255,0.09374181584910633,True,45,0.19643693843022464,0,-0.00014125621576882393,-1.3283884254407972e-10,0.004700279680461598,0.02578031128148751,-0.06073725411635281,0.014052258643698476,-0.007493448472176435,-0.007629999545465226,0.009408606767287712,0.007144879391223934,-0.006338165007899094,0.05119189545455253,0.018506056758511358,0.027596833154305413,0.01377794583271985,0.0023869490762439944
expanded_generic,0.0305,3.05,1.5032653071663173,4.496347080205056,0.05361399119798158,0.10627758972483191,True,41,0.22590007278159116,0,-0.0005012225918164571,-8.613142565957607e-11,0.005135469583041668,0.031555008251953294,-0.06716827617336917,0.015828427216731483,-0.00839763603036862,-0.009133527346280203,0.010214037304473808,0.008007644001913719,-0.007517743693960802,0.05823822001832934,0.02057643803479691,0.031296082672668826,0.018162659346830538,0.0026744655539849794
expanded_generic,0.032466666666666665,3.2466666666666666,1.493061836117523,4.450701998095328,0.06593371441390944,0.11621008106232614,True,47,0.11814469151893615,0,-0.0004815859224237676,2.0830275214778836e-10,0.005637705867149247,0.034512610748807564,-0.07338832849541133,0.01757335240372909,-0.009447378191050473,-0.00873599415074611,0.013628959554836824,0.008464545443317609,-0.009281211446307329,0.06360446986685121,0.023597802737448013,0.03332142546171873,0.018955715600344043,0.002418177207061609
expanded_generic,0.03443333333333333,3.443333333333333,1.483007672757652,4.4061781134073055,0.07909352889207168,0.12161657560350456,True,31,0.13868397900509508,0,0.00023821985248869584,6.747436060215667e-10,0.006166474452933379,0.03152739592901925,-0.07922864073947489,0.019060706334621202,-0.010669682533534388,-0.005131460584845993,0.021344136765942226,0.00807242834925473,-0.012140807904310432,0.06564437642513687,0.02842743030784923,0.0320748040393639,0.012752554290586563,0.0010056955425012722
expanded_generic,0.036399999999999995,3.6399999999999997,1.4759068777482538,4.375001565981988,0.0946915002633773,0.13706058422200082,True,30,0.27350625030642806,0,-0.0004162284816838865,-7.239495571787329e-10,0.007058214088484972,0.039896875534130086,-0.08727064628576761,0.021405367194308005,-0.011906883819405334,-0.007920722480294604,0.021126543344592318,0.009355485482830087,-0.01325508584960496,0.07422645570678013,0.029686854295969622,0.03702681034956867,0.01974907952011115,0.0018825908580925059
expanded_generic,0.03836666666666667,3.836666666666667,1.4682013686492938,4.34141950122087,0.11094548101000487,0.14363045644094075,True,31,0.15523414233406105,0,9.514973609513198e-05,3.1430057461419554e-10,0.007235495159387776,0.03979099368526996,-0.09138951924275109,0.022884488505922135,-0.012852703717901816,-0.005433487797556746,0.027769372733164623,0.009320400254334536,-0.015747893289407896,0.07763400028328486,0.03352595508138484,0.03706403923185854,0.017087079076344935,0.0009064025582658682
expanded_generic,0.04033333333333333,4.033333333333333,1.4603810855167956,4.307600779866096,0.1286346578857637,0.1489396240873312,True,35,0.14159004508365386,0,0.0012039999983578025,1.7557934774266812e-09,0.007669458248920696,0.03440308969093021,-0.09573450633312888,0.024418954648514676,-0.014267683204412749,0.0004602492123731519,0.0396144184794965,0.008526123737128034,-0.019795474625065666,0.07866190413870452,0.03913622180882816,0.034104983418613614,0.007498545221495737,-0.0011976339724174584
expanded_generic,0.0423,4.2299999999999995,1.4548374078311426,4.283786898772701,0.1482256300392683,0.15963609241812363,True,36,0.15345599942509836,0,0.0012307138144634865,8.996519513339173e-10,0.008270674319338495,0.03761198169941136,-0.10194765992749247,0.02635361373553294,-0.015453634901176794,0.0007806406749893918,0.04394241316289829,0.008937882834678513,-0.022093218192369955,0.08401974450995307,0.041946927674390885,0.03575073333624351,0.008569094882405382,-0.0015815585930780594
expanded_generic,0.04426666666666666,4.426666666666666,1.4499757859638231,4.2630112892094845,0.16939285973138227,0.1702068650226349,True,32,0.1608985872723206,0,0.0012191814834502336,1.4286343795911051e-09,0.008873133317291153,0.04096170107552711,-0.10780601746287755,0.02827823790958424,-0.01665303309898641,0.0011536647690118713,0.048493213661376815,0.009323309051558858,-0.024497080236893596,0.08932684788973731,0.044774091469905256,0.03728744632374257,0.009738610936517123,-0.002006098951181805
expanded_generic,0.04623333333333333,4.623333333333333,1.4457382873351452,4.244985004868922,0.19216360886530243,0.18103758365666675,True,31,0.1715510290647418,0,0.0012180793630735777,1.286254235186871e-09,0.009482953607829322,0.044377004600314525,-0.11389739300472829,0.03024611577066361,-0.01787342891561209,0.0015405383939876777,0.05327653457135576,0.009679838344612685,-0.02702051186461835,0.09460471431530458,0.047612493454926866,0.03871160059678603,0.010984728711212808,-0.002480202253450433
expanded_generic,0.04819999999999999,4.819999999999999,1.442076269052202,4.229468220884086,0.21657862626252672,0.1920273099117533,True,30,0.1868730990772099,0,0.0011889381689411521,3.3120136130263753e-10,0.010107794722095133,0.04792905058086135,-0.12011602374252918,0.03225325783389303,-0.019119920481683667,0.0019316427126431107,0.05827313778354572,0.009994778101257264,-0.029673325510008015,0.09978110598757194,0.050475044127085346,0.03997112583879255,0.012219945515316305,-0.003016751005474091
expanded_generic,0.050166666666666665,5.016666666666667,1.4389353429262288,4.216204614558204,0.24269795408463188,0.20305766190944533,True,33,0.1982152257313003,0,0.0011737925798380668,3.0272709033993747e-09,0.01073082692855047,0.05150026816677772,-0.12618344553824135,0.034267027816701094,-0.020380617591484917,0.0023798755740488398,0.06354611852808446,0.010287115871469583,-0.032446879567761766,0.10495297670968978,0.05332651590101879,0.04113963359570045,0.013605641070011344,-0.0035947228731032115
expanded_generic,0.05213333333333333,5.213333333333333,1.4362810823030534,4.20502854732949,0.27056044992926864,0.2141900824102516,True,31,0.2081399999028775,0,0.0011540627534169453,2.3758647914679306e-09,0.011358941257548901,0.05513717097982616,-0.13222079836069453,0.03630098170255121,-0.021660241359816684,0.002863062034329844,0.06907950151758073,0.0105474236140639,-0.03534809671137936,0.11007436216096395,0.05617943341738854,0.04217978941416446,0.015075283496401403,-0.004225639897484218
expanded_generic,0.054099999999999995,5.409999999999999,1.434103501353958,4.195881719867449,0.3003413227573797,0.2192587757856576,True,28,0.30617383280358773,0,0.000816098761858349,1.3003833002563642e-09,0.011652963503876719,0.05758085215461948,-0.13722248949824925,0.037117877066077734,-0.022024620932789115,0.0020934793575878253,0.06926780964930124,0.01068174962191925,-0.0358865893863124,0.11145114767896086,0.05659756914005402,0.042714197136074654,0.016071232663153343,-0.004216255367700532
expanded_generic,0.05606666666666666,5.6066666666666665,1.432314962179265,4.188383928084957,0.3319359709946503,0.22727464957726184,True,32,0.5040902015679792,0,0.0006972183253781747,-4.108608063536924e-10,0.012035986548980903,0.05928161618812022,-0.14371252815147717,0.038349355267690385,-0.022677191656627772,0.0021601128896717014,0.07187495947325027,0.010931606545819763,-0.03726326245232971,0.1144710322873138,0.05763879987872403,0.04370814205288001,0.01795336387149203,-0.004311187862053367
expanded_generic,0.058033333333333326,5.803333333333333,1.4308877056805949,4.182410293872852,0.36509032221453014,0.2476671151180487,True,34,0.21968203148986534,0,0.0011803240857596407,3.336980925451144e-09,0.013330340734470215,0.0658076572641597,-0.15006605173334914,0.04257543925144477,-0.02555927264854778,0.00430852993714858,0.08677580137617441,0.011141026042576286,-0.04466833070174627,0.12470686150921938,0.06473975119654314,0.04454408873647614,0.020208177946403005,-0.0063188863922131
expanded_generic,0.06,6.0,1.4298414855635215,4.178036860271576,0.40040506413535554,0.25503250154584123,True,30,0.3028564724440168,0,0.0008307862947967941,9.791369456248468e-10,0.01375786944164511,0.06803494053838907,-0.15694706203120223,0.043696558049527066,-0.026191451399225827,0.004127025728078575,0.0888030659513019,0.011199122168694606,-0.045965946442921755,0.12667873532855523,0.06574792164450655,0.044793579379113935,0.02082082300331204,-0.006597340269358773
expanded_target_aligned,0.001,0.1,2.4295723116251637,11.354025056904897,0.015155256958096292,0.07475573882002777,True,9,3.4423039408952414e-07,0,-0.0019989337099578356,-0.016783733565347583,-0.009779181726633127,-0.0029833583019468453,0.06976908202348062,-0.002720905200102706,0.001341821259332592,0.004462686677187133,-0.006247700231106137,0.0006147047607768263,-0.0093343410522903,0.011843989946669851,0.0009028263507895219,0.0024588123761482357,0.005163948375250837,0.001002581956576521
expanded_target_aligned,0.0029666666666666665,0.29666666666666663,2.0971724671467284,8.143112412136405,0.0069015029234296135,0.05162169490971606,True,7,1.4873565876110587e-07,0,-0.001690543397992945,-0.011266618242606736,-0.011566445020432147,-0.0076494919658986185,0.047422844779704744,-0.0025892465195594184,0.0022271745335951916,0.0020516496766971536,-0.006167736062472755,0.00017003345918671935,-0.003900364147534097,0.0042338785318406826,-0.00019614948460055636,0.0006801345806779147,0.0024401355956220725,0.0004935988747451265
expanded_target_aligned,0.004933333333333333,0.4933333333333333,1.947454833429204,7.010821146093224,0.0037737091180698535,0.03816398063027221,True,6,1.246242327445841e-07,0,-0.001357083239607978,-0.008111480219165116,-0.010319367835405923,-0.007735876292950753,0.03430002289318721,-0.0021641995337471046,0.002124109149450969,0.0011858745367502649,-0.005230352388407266,1.341134293562737e-05,-0.0018909763486967537,0.0015251322523448857,-0.00046849203838467574,5.365067164402037e-05,0.0013683928327978424,0.0002675453432980124
expanded_target_aligned,0.006899999999999999,0.69,1.852166147962931,6.373610764247721,0.0019327494210660617,0.02717331932621155,True,6,4.6937791584814916e-08,0,-0.0010152509772723267,-0.005648759137047966,-0.008182066973305787,-0.006489900196135454,0.023917818059867077,-0.001654524189713696,0.0017360771614975863,0.0006984455318477835,-0.0040478025933210655,-4.7331922726045424e-05,-0.0008573254185781945,0.00028868516421615446,-0.0004922939197394904,-0.00018932995148692253,0.0007621292772270852,0.00013946660800922544
expanded_target_aligned,0.008866666666666665,0.8866666666666665,1.783444765498096,5.950318606876294,0.0007892110502940313,0.01725372820734689,True,6,5.932385917938825e-08,0,-0.0006679444441864221,-0.0035259359951530962,-0.005590058623641473,-0.004574356945396408,0.014896121228049279,-0.0011017080866310717,0.0012054830556444333,0.00037784271362639526,-0.0027281576842127877,-5.78007473959183e-05,-0.0003062883893585693,-0.00020424755170318055,-0.0003886821633957208,-0.00023121207328133145,0.0003806293717131228,6.321713847517154e-05
expanded_target_aligned,0.010833333333333334,1.0833333333333335,1.7305058011273207,5.643507679193424,0.00016759397180793358,0.007923227001042778,True,6,1.7528156258183236e-08,0,-0.000318090977384815,-0.0015080412986026648,-0.0027075875123020914,-0.0022496388723675952,0.006747051055951628,-0.0005237792950495957,0.0005883102642617387,0.00015363269182976707,-0.0013043923784008375,-3.5623839211883065e-05,-5.109214668419136e-05,-0.0002312302909664772,-0.00020772170926702555,-0.0001424975706416982,0.00014431039563623642,2.0738137809511605e-05
expanded_target_aligned,0.012546045825196089,1.2546045825196088,1.6930438416630622,5.436001877454284,0.0,0.0,True,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expanded_target_aligned,0.012799999999999999,1.2799999999999998,1.6880285581937002,5.408807039013488,4.149630352584372e-06,0.0012032337556977613,True,18,0.0007275539435049713,0,-1.0090240873641784e-05,3.6814897433147873e-10,6.397343338625653e-05,0.0004280976599454538,-0.0010757899546969749,0.0001909189477692134,-9.427837713046731e-05,-2.8247916234436394e-05,0.00022785221911301174,5.881902988732998e-06,-5.169369171524478e-06,4.929214505166169e-05,3.651585534490059e-05,2.358162584657669e-05,-2.3355121401242702e-05,-2.528221831431509e-06
expanded_target_aligned,0.014766666666666664,1.4766666666666663,1.6530090924346816,5.222671708105088,0.00031616962797354636,0.01037900466694001,True,34,0.007107567030853791,0,-9.933605665397291e-05,2.191209299522894e-09,0.0005669045461319579,0.003854917025058429,-0.009171556150658748,0.001697002116918902,-0.0008514953446505971,-0.00021768434463923054,0.0020580351735816553,5.604393853885918e-05,-0.00013148727651675414,0.0005390903155026306,0.0003516981919878587,0.00022440768514376706,-0.0002035882021956928,-1.8958637778955486e-05
expanded_target_aligned,0.016733333333333333,1.6733333333333333,1.6237359965512121,5.07200395320095,0.00112905000126336,0.019951386855107365,True,38,0.007659459950119271,0,-0.0003199813694019348,3.8917648303015607e-10,0.0010549521337803432,0.008449027344884298,-0.017154640235037415,0.0032508995214701646,-0.0015805356685030065,-0.0008560298484873311,0.0033755882699366513,0.0002680456800510278,-0.00017285318484709056,0.0018600695404320836,0.0002818261691656451,0.0010754743741109398,0.0010737439723301047,0.00017428161822494054
expanded_target_aligned,0.018699999999999998,1.8699999999999999,1.5985867131050873,4.946037312793742,0.0024387756641863108,0.028668194560080254,True,35,0.011346875750616684,0,-0.0004025752042494523,2.4675103762753e-09,0.0015782873554343853,0.01199053220198663,-0.024579045943775628,0.0048364848570529835,-0.002421771424167482,-0.0008726551596728434,0.005567865796811814,0.0003246634058861211,-0.0005609549557989455,0.002634638648582113,0.0007166073668833421,0.0013017458931467909,0.0008344763350682737,0.0001578719960116637
expanded_target_aligned,0.020666666666666667,2.0666666666666664,1.5769262966392337,4.840056027732041,0.004265912764215348,0.037437115336570424,True,34,0.017053359693071122,0,-0.0005381033147943561,1.2007332787141084e-09,0.002115160338369185,0.015884537371791272,-0.03181662554068723,0.006449519541783288,-0.0032920983589599384,-0.0009426182955177485,0.007756724793438525,0.00040253203733234825,-0.0010229976984486315,0.0035996698273693607,0.0011386014787126539,0.0016133108768721942,0.0007586386761954272,0.00016594616013617256
expanded_target_aligned,0.02263333333333333,2.263333333333333,1.5580797836389737,4.749692046547111,0.006625566640322344,0.046151703752288234,True,28,0.030283835354624516,0,-0.0006896042697574802,1.1146323014933441e-09,0.0026651704518860747,0.01984730830776738,-0.03891318061897293,0.00810785136875675,-0.004195293793968113,-0.0009996924613137252,0.010029207145038722,0.0004529600168203881,-0.0015899691244046343,0.004511686764055415,0.001658841193095854,0.0018144835955985423,0.00042076170934167006,0.00013430042535137658
expanded_target_aligned,0.024599999999999997,2.4599999999999995,1.5415854709587733,4.671991709229619,0.009533430591400261,0.054792892902242395,True,34,0.033569860468034306,0,-0.000817249545189927,8.257973249024678e-10,0.003212010224870004,0.023759258165369168,-0.04586050955534671,0.00978117933708492,-0.005113887971440502,-0.001004272499812327,0.012452188620135952,0.0005249055970261715,-0.0022165191746947605,0.005600998705562132,0.002153020030719671,0.0021015683952446,0.0002658164150655541,0.00012737259419803547
expanded_target_aligned,0.026566666666666666,2.6566666666666667,1.5271084630572893,4.604842481070951,0.013013882294156237,0.06354500711646992,True,32,0.04461004604401855,0,-0.0009846844581959037,7.665557221085874e-10,0.003774386933236236,0.027985578085605887,-0.052735335087462094,0.011498218114942954,-0.006060551694089047,-0.0010786987143607638,0.014873464863462848,0.0005950649401777816,-0.0029130137081765026,0.00674808359694259,0.0026739534317821723,0.0023817944221635836,9.352107375173821e-05,0.00011500367298615985
expanded_target_aligned,0.02853333333333333,2.853333333333333,1.5142942398257193,4.546211459359256,0.017073296070000528,0.07200590456667201,True,28,0.2009403905445936,0,-0.00101394676606906,-8.79193594153143e-11,0.004305659455203675,0.03171135631259348,-0.05937234276600145,0.013206552162189928,-0.007000660845856512,-0.0009635495076839732,0.0176461505099696,0.0007142674207830099,-0.003639777726003699,0.008197775258423131,0.0030941783994359565,0.0028579122817847147,0.0003619321910339036,0.0001633771192509796
expanded_target_aligned,0.0305,3.05,1.5030205546966868,4.4952467228159465,0.021749667347856067,0.08076661780548951,True,36,0.0362424985506643,0,-0.0011794121350714698,8.810060495505783e-10,0.004860709921647094,0.03607494806919148,-0.06603161894488964,0.014956199227934596,-0.00797392854862315,-0.000998629243393206,0.020293607875001486,0.0008146182645455428,-0.004438939968871113,0.009616201504343419,0.0035796207619533268,0.003261156679524374,0.00048093597667827026,0.00018438248616312335
expanded_target_aligned,0.032466666666666665,3.2466666666666666,1.4941997550516293,4.455769418779197,0.02728246128605019,0.09359849907646414,True,48,0.03839639532029436,0,-0.0019832150520984037,3.757012299224897e-10,0.005696289269843642,0.046438659294221495,-0.0740594146781097,0.017348367337297336,-0.008903328510896685,-0.005753638922464157,0.017228812363121702,0.0018725929485230203,-0.0039028233682068666,0.014782094509670116,0.0014591019016543193,0.007297398896354241,0.008828523167901232,0.0014859237219883522
expanded_target_aligned,0.03443333333333333,3.443333333333333,1.4853050690021747,4.416312487336588,0.03322076319845728,0.10188240410166072,True,41,0.038691152984708696,0,-0.002124794080273817,2.426682840849154e-10,0.006173057880174703,0.0505395284677203,-0.08037125305657765,0.018989918652682073,-0.009860460840076834,-0.005470319706896669,0.020354794087705644,0.0018817044691373807,-0.004898993460798355,0.016027203296454934,0.00219754591006161,0.007440517468030854,0.00866119058543014,0.0013834569931153796
expanded_target_aligned,0.036399999999999995,3.6399999999999997,1.4777923274007654,4.3832581924450835,0.039965234864819746,0.11222863554835213,True,29,0.05803823415857645,0,-0.002542819682459268,4.6344766914731177e-10,0.0068424336898131495,0.057014876739693306,-0.0873530299820113,0.02101635615352528,-0.010940918015310405,-0.00644240186438222,0.022154415598019256,0.0021590117410495635,-0.005690235343824611,0.018425319868083503,0.002312260749624506,0.008554648139515071,0.010453469265168954,0.0016383247283322314
expanded_target_aligned,0.03836666666666667,3.836666666666667,1.4709848811114936,4.353520730654322,0.04734184640854433,0.1214577341454671,True,37,0.057246620330416866,0,-0.002779605882047355,1.4254412428417082e-09,0.0074195444956431066,0.062117165704802205,-0.09386162718992544,0.02287012141216885,-0.011987503861776539,-0.00662292114284383,0.024987968699978217,0.002311403196475815,-0.006668058200775043,0.020339831842344544,0.002746327769339756,0.009202407091936239,0.011267113353528244,0.0017218692944791939
expanded_target_aligned,0.04033333333333333,4.033333333333333,1.4644707048927073,4.32525329891793,0.05524049009748175,0.12819891188163499,True,34,0.0547657333924209,0,-0.0026238054187573533,1.4475462969302303e-10,0.007909113776437299,0.06411586743224941,-0.09950565106470523,0.02452193096905344,-0.013057816729543724,-0.005094562140335963,0.030118628922557383,0.002059763990523245,-0.008162927445082782,0.020524040052337322,0.004202052669531546,0.008229886920767565,0.008325071623415564,0.0012562399130623993
expanded_target_aligned,0.0423,4.2299999999999995,1.459045630772269,4.301852013430184,0.06402605567208666,0.13683745229659322,True,34,0.06533831873903359,0,-0.0027420691962660817,1.0158886441541776e-09,0.008534523862824127,0.06826270025000344,-0.10580510430494178,0.026422663504896842,-0.014203088147013312,-0.004738426954005803,0.03393993207599606,0.0020409886088506414,-0.009464364005152067,0.021755254146311635,0.005087580666808682,0.00815515494349169,0.007397357873076413,0.0011029925032206224
expanded_target_aligned,0.04426666666666666,4.426666666666666,1.4543869896014447,4.28185783753614,0.07361647815680906,0.14581624591668488,True,31,0.07090936524897444,0,-0.002965625476904806,1.5491938641173198e-09,0.009162006637376985,0.07296107426334747,-0.11208241943515228,0.028337844930322674,-0.015348364025664231,-0.004616848788645055,0.03755575342729751,0.0020697741777669703,-0.010752836693657406,0.023251674207745432,0.005846608705563732,0.008279129624375065,0.007014399483167913,0.0010104904164346007
