scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
expanded_generic,0.001,0.1,2.431452734478743,11.375395511550522,0.042616614672427645,0.0003238180157780768,1490.6763518398886,0.0013783120914068192,2966.3019792100167,4.25644042100308,2.172289212064039e-07,4.6465670085750685e-07,0.0024297944983901103,31.245317306560125,31.24774710113519,0.7536599469415971,0.8835994370876259,True
expanded_generic,0.0029666666666666665,0.29666666666666663,2.098504410477602,8.153965802852435,0.020992673857292105,0.0004274186009416425,160.8002269220642,0.0020602734298922343,321.6395093997906,4.820270866436936,2.6580721254131158e-06,6.405535917328369e-06,0.013128593456970882,26.178031194853563,26.191159788336883,0.755511357821126,0.8851980810269425,True
expanded_generic,0.004933333333333333,0.4933333333333333,1.9484413465162618,7.017740825520833,0.011570499848946317,0.0007093057758216226,56.21079223831804,0.0032562725801392745,112.79120913992034,4.590788191971762,1.2618676015352433e-05,2.88699146411294e-05,0.032671469222765294,20.880475558905047,20.91314702814887,0.7567017503733044,0.8850103325602872,True
expanded_generic,0.006899999999999999,0.69,1.8528666571748278,6.378077101473666,0.005879345730130974,0.001152604398117596,28.30944660598381,0.004880874665460944,56.94869392608119,4.2346486560629675,4.0714480016503336e-05,8.570652510128271e-05,0.06104801801270058,15.450945904054334,15.511993922065855,0.7576938786498909,0.8842947632348279,True
expanded_generic,0.008866666666666665,0.8866666666666665,1.7838877678597336,5.952955196036129,0.0023694944203849033,0.0017471061560931922,17.216136098357943,0.006877826330710768,34.70514290772036,3.93669629445453,0.00010148073563729724,0.00019817887939544419,0.09718064422165218,9.992280807595598,10.089461451818929,0.7585867831575169,0.8833069142620755,True
expanded_generic,0.010833333333333334,1.0833333333333335,1.730707510249041,5.64464614098602,0.0004951501244179318,0.0024751950610388818,11.793325082884692,0.009165297329725597,23.819095501991743,3.702858604557317,0.00020988101690091286,0.00038478779888846736,0.13885127949154305,4.606695179097505,4.74554645859096,0.7594196396197964,0.8821438033910156,True
expanded_generic,0.012546045825196089,1.2546045825196088,1.6930438416630622,5.436001877454284,0.0,0.003498495204952601,8.225104925833122,0.011723938478420237,17.487983701237702,3.3511375010099744,0.00042534353500642275,0.0006703996686359264,0.21326202913548614,0.0,0.21326202913719514,0.7601106563730337,0.8810250318998076,True
expanded_generic,0.012799999999999999,1.2799999999999998,1.687998484030764,5.408644376115294,1.1197685423859558e-05,0.0037419147478576775,7.965770164099686,0.012220882618547702,16.931371500462063,3.265943625665017,0.00046974927355070123,0.0007217892902659533,0.22399031236621286,0.6744237032929369,0.4504333909262591,0.7602115136645268,0.8808517779160907,True
expanded_generic,0.014766666666666664,1.4766666666666663,1.6529327648726466,5.222273089519286,0.0008452524852011007,0.0047988290360883035,6.322417909907715,0.014982832757775011,13.456974103576888,3.122185150815052,0.0007590180061599803,0.0011133879460905366,0.28006673702170115,5.674632231857272,5.3945654948340955,0.7610126304844035,0.8795093051405937,True
expanded_generic,0.016733333333333333,1.6733333333333333,1.6230884805599952,5.068720812591472,0.002948233389916168,0.005840434377347936,5.267121870072501,0.017667302025376586,11.218528341609538,3.0249979511625082,0.0011088473973866004,0.0015748324100451337,0.33384235666343864,10.381681628093238,10.047839271429819,0.7617215206079703,0.8779753920899583,True
