Vcem_fraction,Vcem_percent,phi,Cn_fixed,beta_endpoint_K,beta_endpoint_G,beta_contact_K,beta_HS_path_K,beta_total_K,beta_contact_G,beta_HS_path_G,beta_total_G,dlnK_dln_a,dlnG_dln_a,dlnK_dphib,dlnG_dphib,dlnK_dlnCn_fixed,dlnG_dlnCn_fixed
0.017857142857142856,1.7857142857142856,0.15857142857142856,5.436001877454284,17.104569480377787,16.724832780355666,16.982295785474815,-4.3409994137926935,12.64129637168212,16.738195071849514,-3.503998723629055,13.23419634822046,0.5496644940095052,0.5769948064227037,1.9670665185600456,1.69104534819553,0.5905529086192018,0.6268531434372449
0.017857142857142856,1.7857142857142856,0.17428571428571427,5.436001877454284,17.104569480377787,16.724832780355666,16.988257698855577,-4.441521284746084,12.546736414109493,16.73742538955749,-3.551814361673697,13.185611027883793,0.581880194872042,0.6093919411753745,2.1298279335724146,1.8104492163217856,0.6249967237081933,0.6620731657136503
0.017857142857142856,1.7857142857142856,0.19,5.436001877454284,17.104569480377787,16.724832780355666,16.99450227043721,-4.5468089583933216,12.447693312043889,16.736634426779894,-3.6009530388004625,13.135681387979432,0.6123631543175634,0.6397019863157993,2.2936932921879816,1.9268817457174237,0.6575529978292138,0.6950287664508891
0.017857142857142856,1.7857142857142856,0.20571428571428568,5.436001877454284,17.104569480377787,16.724832780355666,17.001050090144687,-4.657209589747906,12.34384050039678,16.735821247579,-3.651470439763006,13.084350807815994,0.6414085326866825,0.668211820809006,2.459873675419999,2.0410937384696126,0.6885382987320553,0.726031528941462
0.017857142857142856,1.7857142857142856,0.22142857142857142,5.436001877454284,17.104569480377787,16.724832780355666,17.00792379435245,-4.773104896239394,12.234818898113057,16.734984947147957,-3.7034254141677367,13.031559532980221,0.6692770952554383,0.6951666112087195,2.6295635766615533,2.1537496355250596,0.7182318629617156,0.7553477514576911
0.017857142857142856,1.7857142857142856,0.2371428571428571,5.436001877454284,17.104569480377787,16.724832780355666,17.015148340973642,-4.89491554563985,12.120232795333791,16.73412449811298,-3.7568802169216715,12.977244281191307,0.6962033841872993,0.7207778315532208,2.803971719700371,2.265446493510126,0.7468843696400994,0.7832071606372891
0.017857142857142856,1.7857142857142856,0.25285714285714284,5.436001877454284,17.104569480377787,16.724832780355666,17.022751283266338,-5.023106285792622,11.999644997473716,16.733238849577827,-3.8119007357512658,12.921338113826561,0.7224025054597404,0.7452295909260441,2.9843509476989993,2.3767291867926588,0.7747252134038262,0.8098097792341717
0.017857142857142856,1.7857142857142856,0.26857142857142857,5.436001877454284,17.104569480377787,16.724832780355666,17.030763153823557,-5.1581918453188225,11.872571308504735,16.73232686898595,-3.8685567868397497,12.8637700821462,0.748075956025218,0.7686836767106796,3.1720287374525924,2.488102861519792,0.8019687296467736,0.8353314047582215
0.017857142857142856,1.7857142857142856,0.28428571428571425,5.436001877454284,17.104569480377787,16.724832780355666,17.039217864376155,-5.300743872536883,11.738473991839271,16.73138737179313,-3.92692240146257,12.80446497033056,0.7734168276485319,0.7912836238688213,3.368440006923379,2.6000432882256064,0.8288197355099668,0.8599280276300191
0.017857142857142856,1.7857142857142856,0.3,5.436001877454284,17.104569480377787,16.724832780355666,17.04815315790131,-5.451398980626645,11.596754177274665,16.73041908558442,-3.987076136844036,12.743342948740382,0.7986146746574717,0.8131580337078502,3.575163864510955,2.713005672561053,0.8554786921521894,0.8837394370075912
