scheme,block_length_samples,block_length_m,replicate,unique_fraction_19A,unique_fraction_BT2,bootstrap_success,hierarchy_evaluated,pooled_fit_nfev,pooled_fit_bound_hit,Vcem_fraction,Cn,A_raw,Gamma_raw,A_adjusted,Gamma_adjusted,beta_raw,beta_adjusted,beta_raw_at_BT2,beta_adjusted_at_BT2,beta_raw_at_pooled,beta_adjusted_at_pooled,beta_raw_at_19A,beta_adjusted_at_19A,hierarchy_separate_objective,hierarchy_qstar_objective,hierarchy_Cn_objective,hierarchy_qstar_delta,hierarchy_Cn_delta,hierarchy_delta_Cn_minus_qstar,hierarchy_qstar_success,hierarchy_Cn_success,hierarchy_qstar_bound_hit,hierarchy_Cn_bound_hit
MBB_20m_primary,5,20,388,0.6206896551724138,0.5333333333333333,True,True,19,False,0.034859113921850995,4.708058802014108,0.29402590725164796,1.4349540680640385,0.29396729694582574,1.5405623617348894,4.504828391227855,4.213920890411346,104.89887839001169,104.6114267223821,19.732195772301274,19.454954235532902,8.13341130003273,7.849711468995372,127.60641664901458,129.63240265534873,127.76150530508286,2.0259860063341506,0.15508865606828692,-1.8708973502658637,True,True,True,False
MBB_20m_primary,5,20,389,0.7586206896551724,0.6,True,True,16,False,0.013693093172115565,5.304012041760215,0.3017147087349057,1.4967550316955047,0.30208467055853777,1.6148666075274138,18.159556784732118,17.880829476917015,107.58088669250142,107.42012885731766,20.18553705733605,19.910185087896068,8.281432774944935,7.9818538086814605,159.11711974949992,159.16854818383138,159.17737736463226,0.05142843433145572,0.06025761513234329,0.00882918080088757,True,True,False,False
MBB_20m_primary,5,20,390,0.6551724137931034,0.6666666666666666,True,True,21,False,0.022636289559109693,4.80870901763805,0.2975567108456413,1.4869855600608608,0.2976335742654781,1.6075693420929271,9.20466136966077,8.888514351278523,106.07096118685322,105.79581224901098,19.87933259897455,19.574238169188543,8.138382190345222,7.820299736582495,126.21015563996235,134.71304869716056,126.21017692001743,8.502893057198207,2.1280055079841986e-05,-8.502871777143127,True,True,True,False
MBB_20m_primary,5,20,391,0.6206896551724138,0.6333333333333333,True,True,20,False,0.028914450349889084,4.651421921829475,0.2952598971667348,1.4625616833816772,0.29491220954425434,1.582323727970376,6.270193618692016,5.935434592054754,105.28479456870201,104.85503274550275,19.759298725773316,19.422485730536106,8.110047873770917,7.776891070860124,168.23509976306724,168.92772604235043,169.7481281102416,0.6926262792831892,1.5130283471743553,0.8204020678911661,True,True,True,True
MBB_20m_primary,5,20,392,0.41379310344827586,0.5666666666666667,True,True,39,False,0.0027445294777276334,7.5667092780461855,0.3107184147668322,1.5354994501090191,0.3112797756516169,1.6680170492825435,109.34845886935595,109.21941416631195,110.80619711452755,110.67981471590406,20.80319246793211,20.505914973776502,8.544338866157586,8.214168262446798,161.21644859824872,162.0838482155667,161.2579028339572,0.8673996173179717,0.04145423570847129,-0.8259453816095004,True,True,True,False
MBB_20m_primary,5,20,393,0.6551724137931034,0.6666666666666666,True,True,22,False,0.00717187840890546,6.276903565679932,0.3066241128023437,1.4891402003281184,0.3069391399802445,1.6255297510042581,38.96284988125769,38.659576168399774,109.41187702220881,109.18483887697242,20.596501437297974,20.269596252657884,8.501345200257385,8.150844069965393,141.48112123002704,141.64233613397747,141.51393872301665,0.16121490395042315,0.0328174929896079,-0.12839741096081525,True,True,False,False
MBB_20m_primary,5,20,394,0.7586206896551724,0.7333333333333333,True,True,18,False,0.01869377483602471,5.04983484314196,0.29944610933417104,1.4689758239749975,0.29963650157229405,1.5846055338748217,12.166010233486812,11.872948706222498,106.81357813747313,106.59279684259623,20.076411990206044,19.793152754129117,8.263183561684048,7.962913991141314,141.1436247353993,141.31485987524925,141.73594306028062,0.17123513984995498,0.5923183248813189,0.4210831850313639,True,True,False,False
MBB_20m_primary,5,20,395,0.6551724137931034,0.7333333333333333,True,True,29,False,0.0039878470064072,7.236076930132828,0.30948820356123496,1.5165782300814494,0.30983340960528727,1.671274844840993,73.77821731793321,73.47414580475399,110.39981137634763,110.13783097946742,20.753971533748032,20.382222146608683,8.544717352632322,8.146677492316552,184.30496618436388,184.4088504878079,184.5719670922681,0.10388430344403332,0.2670009079042188,0.1631166044601855,True,True,True,False
MBB_20m_primary,5,20,396,0.6551724137931034,0.6666666666666666,True,True,29,False,0.0037732078300775837,7.579149435686909,0.30978934013518383,1.5147628137724547,0.31019102594790654,1.6630799763146291,78.27941004096621,78.01154350795773,110.51551580501508,110.29043676231352,20.782659544520463,20.43187701475849,8.56179815192917,8.18304831253167,159.9626984546263,160.03225513668878,160.16691260883593,0.06955668206248333,0.2042141542096374,0.13465747214715407,True,True,False,False
MBB_20m_primary,5,20,397,0.6896551724137931,0.7,True,True,16,False,0.014385645923801251,5.538875881662596,0.3018918850426219,1.474973736205462,0.30188113775721387,1.5984768311725894,17.160635974910733,16.83961270396788,107.70109851920488,107.38626865168733,20.25587561581469,19.936263447016557,8.346657633838664,8.017236328007677,148.04013149571819,148.07056031335705,148.6506768681179,0.030428817638863848,0.610545372399713,0.5801165547608491,True,True,True,False
MBB_20m_primary,5,20,398,0.4827586206896552,0.8333333333333334,True,True,28,False,0.04398542514046881,4.399807439408893,0.2911008349413248,1.4504683827809641,0.2907337784416633,1.5581607441424552,2.5439377077823213,2.2330985016308773,103.78032546367032,103.37379553130137,19.45900712369189,19.151801576469285,7.973144165154469,7.671350681521854,119.19463042707308,127.51909429924108,119.53746276742919,8.324463872167996,0.3428323403561109,-7.981631531811885,True,True,True,False
MBB_20m_primary,5,20,399,0.6896551724137931,0.6333333333333333,True,True,23,False,0.008067472057513151,6.304052211994463,0.3058011135827993,1.4903487740678574,0.30626350852819867,1.616660938666408,34.10287976198655,33.837915345475345,109.10510580425458,108.95781926173028,20.52778387131569,20.23863408741758,8.464660695460571,8.146995770771342,136.5549529736907,139.20025760740603,136.80852628761068,2.645304633715341,0.2535733139199863,-2.3917313197953547,True,True,False,False
MBB_40m,10,40,0,0.7586206896551724,0.7333333333333333,True,False,18,False,0.008480293564503052,5.902169501825424,0.3052063625671531,1.503202747743943,0.30554011488589894,1.6326444805776823,32.15066534508648,31.85940798471446,108.85325788721146,108.65061829560817,20.447202928783753,20.13972224080765,8.40623660444297,8.075004298029446,,,,,,,,,,
MBB_40m,10,40,1,0.6206896551724138,0.6666666666666666,True,False,28,False,0.005058466765112701,6.83759219917432,0.3082271344748517,1.5186214393682143,0.30871195285715336,1.6468066171559397,57.087736396811316,56.85901186882789,109.92926895428498,109.78554334760712,20.64818284670342,20.3559861971172,8.487996587805124,8.166254171011273,,,,,,,,,,
MBB_40m,10,40,2,0.6206896551724138,0.7,True,False,26,False,0.005581875218339351,6.717619657363243,0.30786023765743925,1.5010012752598827,0.3081993021051067,1.6395859570711642,51.34794138601692,51.057320318355885,109.83821594608182,109.61452353705263,20.66441562167477,20.33376083322677,8.520013805833717,8.164642756472688,,,,,,,,,,
MBB_40m,10,40,3,0.6551724137931034,0.7,True,False,37,False,0.002532418394126028,8.416074835653106,0.3114626146479011,1.5168287735134556,0.3119956749935607,1.6632189075096133,119.1739554241824,119.01614289974313,111.12784031082036,110.95609567808167,20.91069806992403,20.575360497587,8.624334289545079,8.25605962419841,,,,,,,,,,
MBB_40m,10,40,4,0.5517241379310345,0.5333333333333333,True,False,41,False,0.0025045125881039076,8.10027528347733,0.31137586676889334,1.51793188832412,0.3119332816476937,1.6657459065639584,120.50719408886873,120.35789491720313,111.09304927149796,110.92670872913087,20.90093662358497,20.5638652864494,8.617868462860294,8.246791206319694,,,,,,,,,,
MBB_40m,10,40,5,0.7586206896551724,0.5333333333333333,True,False,20,False,0.007931463848476098,6.189301039707361,0.3059053333011652,1.4894383988159476,0.3062971790952145,1.6302767418047484,34.76966089696701,34.459846183505285,109.1458597185361,108.93597377000808,20.538440483345884,20.206176114400407,8.471323554805792,8.112095479232542,,,,,,,,,,
MBB_40m,10,40,6,0.6551724137931034,0.7,True,False,20,False,0.01931193264908368,4.902929467323432,0.299165084910973,1.466412602057819,0.2991038326478932,1.5987396896097434,11.639198133116533,11.288426624106446,106.71631738503724,106.36063813720094,20.060628100763015,19.71421606261391,8.25858427237041,7.903604192747989,,,,,,,,,,
MBB_40m,10,40,7,0.6896551724137931,0.8666666666666667,True,False,18,False,0.009150921597163289,6.016987800905373,0.30505437525712364,1.4941548712058037,0.30529031780815363,1.6288172500471858,29.513074825699473,29.19432025113037,108.81994069262295,108.5680636187856,20.458440702929916,20.129689715655985,8.42415792847701,8.07504182096423,,,,,,,,,,
MBB_40m,10,40,8,0.7931034482758621,0.4,True,False,17,False,0.016504349138057713,5.537146094820148,0.30104449095373725,1.459785000335927,0.3009693836636683,1.5791777436224772,14.433789846273676,14.117911586087951,107.4265971971182,107.09836113109476,20.22753428948339,19.913400836939726,8.352659896632847,8.031570604092881,,,,,,,,,,
MBB_40m,10,40,9,0.5862068965517241,0.6,True,False,25,False,0.045744790802521744,4.306289375599551,0.2904515939325811,1.447681527802855,0.28986483893755893,1.5587856690602309,2.2628419505788484,1.936387841315426,103.54773668800753,103.05153905169293,19.414451206270357,19.080928645834952,7.954168007174579,7.634352842071531,,,,,,,,,,
MBB_40m,10,40,10,0.8620689655172413,0.7,True,False,16,False,0.01750820154595331,5.039229350913226,0.2999013309130635,1.4779300441709902,0.29990768828941194,1.612249292386628,13.265238899358968,12.914433044842202,106.95904016107606,106.62329798905205,20.089585646945142,19.743420858216748,8.257841955390013,7.9003043819870395,,,,,,,,,,
MBB_40m,10,40,11,0.7586206896551724,0.8,True,False,17,False,0.010009643428320692,5.885111597426012,0.30422434298028367,1.4968487108523372,0.30458388204943626,1.625174564954016,26.554956382918707,26.261826863498573,108.50683542389359,108.31652119717536,20.385329157561404,20.082783867604274,8.383231030320374,8.056019723927427,,,,,,,,,,
MBB_40m,10,40,12,0.4827586206896552,0.5333333333333333,True,False,29,False,0.004286928594017522,6.7169725317075635,0.3088902799041527,1.5298396077161032,0.30929098013291845,1.6555101705145612,68.18795043653265,67.96384065874719,110.14576713445315,109.97732700254556,20.672086221425143,20.379674917841044,8.485079022397326,8.166614523378694,,,,,,,,,,
MBB_40m,10,40,13,0.7931034482758621,0.5333333333333333,True,False,26,False,0.007071445848212658,6.4153628832400615,0.3065008633460876,1.5024213875253014,0.3068382263504613,1.6246696961622966,39.51980022778876,39.256387051709076,109.33296219059314,109.14976134245666,20.55239956360853,20.26377255183488,8.460955502359653,8.149031669281559,,,,,,,,,,
MBB_40m,10,40,14,0.4482758620689655,0.6333333333333333,True,False,22,False,0.026367773444275287,4.659709070316643,0.2962402261113606,1.4632208479483986,0.2958052484061025,1.5861404116266484,7.3187289881659705,6.9732469792485094,105.64492738077234,105.17500337713835,19.83573593327365,19.483815956067957,8.148154553369743,7.803037408387762,,,,,,,,,,
MBB_40m,10,40,15,0.6551724137931034,0.8,True,False,21,False,0.02059415639069996,4.806577939527788,0.29846461362875293,1.4727278163549717,0.29835201446896764,1.5983455238825037,10.611015846673636,10.274457719377615,106.44191162432287,106.08417057264228,19.988496800732662,19.655308673686932,8.213279114945921,7.874083416369534,,,,,,,,,,
MBB_40m,10,40,16,0.6551724137931034,0.7666666666666667,True,False,16,False,0.013135925443630169,5.180090096246972,0.30193066220156295,1.4933735391395249,0.3021174651891277,1.6195502434453493,19.12490561930338,18.81297384059517,107.66909605284933,107.42044281855568,20.2114773976709,19.90071079066624,8.299221495875466,7.970711171502154,,,,,,,,,,
MBB_40m,10,40,17,0.7931034482758621,0.8333333333333334,True,False,19,False,0.018928647736609062,5.1468366729098705,0.2996445697502403,1.465509549187037,0.2994712601736348,1.5916305883102329,11.984453802717578,11.644333494368043,106.89554506074732,106.51413182157556,20.10117684151694,19.76185063180188,8.28048681356736,7.937481721213085,,,,,,,,,,
MBB_40m,10,40,18,0.5862068965517241,0.4,True,False,26,False,0.005413376633125706,6.336913704388012,0.30762204041310787,1.5344343130768083,0.30824214256457577,1.644688556806742,52.937563606229396,52.77269649591469,109.66615621784953,109.6174903742688,20.5591407188089,20.324005927293815,8.421270083465764,8.152792582186127,,,,,,,,,,
MBB_40m,10,40,19,0.5172413793103449,0.6,True,False,19,False,0.011661706608093174,5.611493538644476,0.3035703466632559,1.4661705888358365,0.30346553803192067,1.604451070456064,22.255884257902945,21.890814310945323,108.34269543027973,107.95595663983623,20.4123802289661,20.047131046579313,8.438357533376527,8.06574785202763,,,,,,,,,,
MBB_40m,10,40,20,0.6206896551724138,0.6,True,False,25,False,0.005596424583611357,6.667886776728531,0.3077717611824888,1.5053453172059967,0.3082577366382296,1.6350564949882123,51.177591290023614,50.93554874867216,109.79462938740895,109.6474897810165,20.646151718308822,20.35010876235782,8.504844593818692,8.179084307789147,,,,,,,,,,
MBB_40m,10,40,21,0.7241379310344828,0.8333333333333334,True,False,23,False,0.006179496927232628,6.468722060307175,0.3071977791812824,1.5074578450690512,0.3075900161591592,1.6383509146784871,45.88464628292466,45.61575288528342,109.57748307315289,109.39277425001195,20.594949353354032,20.28838443599052,8.475877801905487,8.143157590397696,,,,,,,,,,
MBB_40m,10,40,22,0.4827586206896552,0.5,True,False,20,False,0.014904917488531967,5.178109565848885,0.30143826567147786,1.4644167573145914,0.3012652589432831,1.6087845952553297,16.421340739833095,16.034844568957727,107.5602620179945,107.13303242585042,20.246966308287906,19.860570128352553,8.356333776218744,7.964735655763916,,,,,,,,,,
MBB_40m,10,40,23,0.3793103448275862,0.7,True,False,19,False,0.04473419407388858,4.726314806538081,0.29219469752032734,1.3988485194030549,0.2912140194307885,1.513532464830893,2.594327323960959,2.24959332423642,104.31394701424114,103.66336088175893,19.679423341051955,19.305263291292007,8.155126896064068,7.809758077459359,,,,,,,,,,
MBB_40m,10,40,24,0.7586206896551724,0.5666666666666667,True,False,30,False,0.004326550766910852,7.089611398664453,0.30922319310202095,1.505959527353136,0.3096538774082698,1.6488438394692668,67.66499879551692,67.40342653415026,110.3287366573618,110.12803431555298,20.760254867642253,20.42580562842542,8.56222720766718,8.199128401156383,,,,,,,,,,
MBB_40m,10,40,25,0.7931034482758621,0.5666666666666667,True,False,19,False,0.01175851043529212,5.6664323452037975,0.30322465442390006,1.4809451534703195,0.30361512999492524,1.6089161930466653,21.97318092458655,21.676771721195045,108.17792882739886,107.9999248522946,20.346693909175183,20.047530215254262,8.384944754633976,8.05993654679409,,,,,,,,,,
MBB_40m,10,40,26,0.6896551724137931,0.5,True,False,22,False,0.006041237791016306,6.662575426738578,0.3073331165070673,1.5115442828834698,0.30776343096125,1.6394828084424158,47.03573249617843,46.782210954045595,109.6171437577991,109.45392422558758,20.595189703553704,20.299285340235997,8.470495599206327,8.147193946650145,,,,,,,,,,
MBB_40m,10,40,27,0.7586206896551724,0.8333333333333334,True,False,19,False,0.020198695740566805,4.912739181714841,0.2987797796241705,1.469485817190546,0.2986923880508845,1.603533094970771,10.922942256908062,10.565675121088663,106.56638441491627,106.19672860669942,20.02198498768069,19.669049751369855,8.234730478315182,7.874105313673112,,,,,,,,,,
MBB_40m,10,40,28,0.6551724137931034,0.6666666666666666,True,False,26,False,0.005613231445725571,6.536600608341246,0.30774252746924524,1.5057130976018616,0.3082057850780776,1.6432377021454243,51.006626700639444,50.74045136137457,109.7829149169033,109.60772446070125,20.64287238111671,20.324852589380775,8.502676196622964,8.155178947368409,,,,,,,,,,
MBB_40m,10,40,29,0.5862068965517241,0.8,True,False,27,False,0.049654431152583174,4.276504255973844,0.28962839552082165,1.4386467276134214,0.28899630838039114,1.5538543613592561,1.7265163054675972,1.3849465916350399,103.26667505044794,102.7434188143933,19.37215541829361,19.02442867974295,7.9447614327281775,7.6121721776674205,,,,,,,,,,
MBB_40m,10,40,30,0.6896551724137931,0.6666666666666666,True,False,19,False,0.006314797301986889,6.613556999750348,0.30735004453291176,1.4937222278256868,0.3076005156384652,1.630597441948806,44.87719837640581,44.569185725736595,109.66825009081344,109.41616498439926,20.642536841335172,20.309232651354137,8.518657855056682,8.164238021285858,,,,,,,,,,
MBB_40m,10,40,31,0.8275862068965517,0.5333333333333333,True,False,21,False,0.009324169631681735,5.97009488375346,0.30492639299058905,1.4777844260711683,0.3052207679666875,1.616294639438011,28.920157476749733,28.597188638696437,108.8139138748609,108.57391618583021,20.490491029363035,20.156466404011322,8.462561021195139,8.10557115696664,,,,,,,,,,
MBB_40m,10,40,32,0.8275862068965517,0.9,True,False,21,False,0.01709408340779413,5.18513537839885,0.300298237094309,1.4750300373876943,0.3002607551250563,1.6029487351592233,13.715179071186,13.378912941829135,107.11281848560448,106.77700784371828,20.128706383014432,19.7955668308961,8.281706082014006,7.939435512723249,,,,,,,,,,
MBB_40m,10,40,33,0.5517241379310345,0.8,True,False,19,False,0.02105600017767983,4.967338317086942,0.298597249374616,1.4579449699614504,0.29831053766949533,1.5835130822382637,10.333711266908944,9.988731397798546,106.52807023359938,106.10619750273979,20.03722253174766,19.690284525512034,8.258050562331595,7.911907137269515,,,,,,,,,,
MBB_40m,10,40,34,0.8620689655172413,0.6333333333333333,True,False,18,False,0.009782146860539178,5.917689931853375,0.3044909790870817,1.493777065253313,0.30479457854773945,1.6146010564510702,27.299154781051662,27.02055871199106,108.61296939300206,108.42089313448858,20.414509528013774,20.12686744084523,8.402255267751716,8.092752586686249,,,,,,,,,,
MBB_40m,10,40,35,0.8275862068965517,0.6333333333333333,True,False,29,False,0.005923159092044625,6.808168169087328,0.3077353405577455,1.4946615174765683,0.3081534680389348,1.6295057504628432,48.16177904083293,47.89019350083256,109.80807996439228,109.6229807938901,20.67082313453314,20.356124093250614,8.53182286781722,8.18963042170923,,,,,,,,,,
MBB_40m,10,40,36,0.7241379310344828,0.7666666666666667,True,False,27,False,0.04335738600405717,4.335305705484654,0.2909888384757206,1.4496577640226578,0.29061156632385005,1.5586294250971036,2.64666666433925,2.332416586645458,103.74103335775936,103.32751326025344,19.45217245790203,19.1408508469764,7.970749423034372,7.6651327813673875,,,,,,,,,,
MBB_40m,10,40,37,0.6206896551724138,0.6333333333333333,True,False,23,False,0.0064844817032047395,6.358140853541034,0.30697590549041515,1.4970803030816502,0.307435436514885,1.6301092683426777,43.53570928616758,43.26852290135849,109.52172103358537,109.35647102794978,20.604048538994995,20.29733474320419,8.494499304587178,8.158825889051915,,,,,,,,,,
MBB_40m,10,40,38,0.7586206896551724,0.7,True,False,21,False,0.017806406762226636,5.356247359536647,0.3002579025434178,1.4604205339264134,0.3001587475169321,1.5854183527754324,13.04119833118166,12.708576154346003,107.13470581763221,106.7834866361161,20.16319788663261,19.83268124572772,8.318982392636022,7.981984608174384,,,,,,,,,,
MBB_40m,10,40,39,0.7586206896551724,0.5,True,False,18,False,0.014902192937398794,5.287334424070442,0.3014304322744835,1.4682959307463963,0.3016408944262455,1.5962038811520496,16.41446631999969,16.096445154762243,107.54760701371112,107.30332759736221,20.23632997665836,19.922980893356755,8.345682011226316,8.013522077850515,,,,,,,,,,
MBB_40m,10,40,40,0.4827586206896552,0.7,True,False,35,False,0.003591243477426742,7.597760650534029,0.3100504251131505,1.517921334432013,0.3106558979662393,1.6610635359994628,82.50593465936018,82.31343417651357,110.60391947616245,110.46707400588218,20.79531769540894,20.474134619717926,8.56400091406747,8.207322473286071,,,,,,,,,,
MBB_40m,10,40,41,0.7241379310344828,0.7,True,False,21,False,0.029722396357460528,4.509993211493986,0.2948422408413771,1.4621223533283705,0.29484635217872485,1.5768183528800934,5.97114835161781,5.661529892553708,105.13176365082184,104.84458528837388,19.727142738248205,19.431445585814508,8.094235233737201,7.788878224496533,,,,,,,,,,
MBB_40m,10,40,42,0.4482758620689655,0.6666666666666666,True,False,54,False,0.001605677981430413,9.117421190129315,0.31264799981660196,1.5305581330750142,0.3130914170181976,1.6799559135472588,190.87219366375507,190.7733496368735,111.53075110505668,111.31835312783977,20.969746024483054,20.619500730160045,8.63596300936402,8.256031547510608,,,,,,,,,,
MBB_40m,10,40,43,0.8620689655172413,0.5333333333333333,True,False,23,False,0.008406831769763992,6.313275611501616,0.30579085740867945,1.4811156037434627,0.30612361946821937,1.6092058300303589,32.59180871747221,32.30429079800405,109.1245611056173,108.92495786791487,20.550796756753428,20.24672531211555,8.488838730828284,8.161166265665226,,,,,,,,,,
MBB_40m,10,40,44,0.6551724137931034,0.6666666666666666,True,False,16,False,0.008185318040925083,6.114591478693952,0.3057386545760654,1.4868155674906929,0.30594090917003536,1.6164410379416763,33.55738923862547,33.25126505266528,109.09094846852243,108.83931695464784,20.531924525526417,20.213488410897344,8.47153262398016,8.134463866750966,,,,,,,,,,
MBB_40m,10,40,45,0.6551724137931034,0.7333333333333333,True,False,21,False,0.009891391881371607,5.763942850490861,0.3044508086773745,1.4852946784541743,0.30449236263343554,1.6246977301630732,26.971982209323713,26.618839023166977,108.61949503766591,108.28394602792214,20.433200321645685,20.076719873132845,8.423217000580108,8.05356850319641,,,,,,,,,,
MBB_40m,10,40,46,0.6551724137931034,0.5333333333333333,True,False,22,False,0.009406615572683614,5.996453637190165,0.30493828208732243,1.4771486033876822,0.3051598926151754,1.608115816901694,28.63562138907974,28.323877192037738,108.81990196299702,108.57203655197921,20.493079694055155,20.172723396766422,8.464738148347063,8.124882350310056,,,,,,,,,,
MBB_40m,10,40,47,0.8275862068965517,0.4666666666666667,True,False,19,False,0.013943650779993225,5.284560330189434,0.3015500241605017,1.500767157026846,0.3017229378419838,1.6163995808871576,17.738901902758784,17.451780652947736,107.5100108639899,107.28277224869188,20.1620555424056,19.877396149105024,8.264048908119618,7.963061387832967,,,,,,,,,,
MBB_40m,10,40,48,0.7586206896551724,0.7,True,False,19,False,0.024433026068273134,4.7821898962568445,0.2969939073489949,1.4620205203477645,0.29686028444724605,1.5793993755746905,8.262593052367997,7.944586361043464,105.92609593083844,105.58133364342741,19.898907130386615,19.585307357891715,8.181998455597713,7.863894318856943,,,,,,,,,,
MBB_40m,10,40,49,0.4482758620689655,0.7666666666666667,True,False,31,False,0.0043721651809926435,6.774220478046384,0.3089283044667184,1.5125663105461575,0.3093596506756546,1.6517703633213034,66.83476233216612,66.5815636132123,110.20327792655578,110.01208326072971,20.719698570267933,20.39480066108004,8.532637347606801,8.179368833670804,,,,,,,,,,
MBB_40m,10,40,50,0.7931034482758621,0.7666666666666667,True,False,27,False,0.005074262229177482,6.960893378026263,0.30835727494755993,1.509886580495866,0.30871250382525633,1.6475963930750546,56.94567190815238,56.6669799290457,109.99928358715627,109.78375877715212,20.681100123923052,20.35399173917485,8.516556101304992,8.164172790390577,,,,,,,,,,
MBB_40m,10,40,51,0.5517241379310345,0.4,True,False,23,False,0.007886188967786367,5.865338670698462,0.3058155362034847,1.4887263600353822,0.3058705311859864,1.6367268234818575,34.98195236797663,34.611483331460626,109.11451219400134,108.7622834943937,20.53312081881949,20.155522200245734,8.469568897901125,8.077565385942325,,,,,,,,,,
MBB_40m,10,40,52,0.6896551724137931,0.6666666666666666,True,False,22,False,0.019370465385011547,5.07847087581361,0.2993529936608312,1.4596456049925077,0.29928132951674347,1.581882491279452,11.619274426162615,11.29443077882024,106.80269828471039,106.46857406478046,20.093070922139447,19.771871314186413,8.28425084516319,7.955725405962551,,,,,,,,,,
MBB_40m,10,40,53,0.5517241379310345,0.6,True,False,23,False,0.021341902625631206,4.905655780638034,0.29845691418130144,1.4536370165625485,0.29828352017871235,1.5873328383728271,10.145633435304829,9.784430912781414,106.48712264393923,106.08661213435916,20.037155540635744,19.678272452237312,8.263819607040935,7.900633574879391,,,,,,,,,,
MBB_40m,10,40,54,0.7586206896551724,0.5,True,False,23,False,0.005664234405264673,6.835982735403376,0.30787013858527207,1.501181065060212,0.30816673095233593,1.6309564497686857,50.546494112660504,50.26975772511929,109.84141735925031,109.62422400940768,20.66474076005515,20.353437047118078,8.519937482154692,8.186305389185604,,,,,,,,,,
MBB_40m,10,40,55,0.7931034482758621,0.5,True,False,26,False,0.004372089484531043,7.003661550176063,0.3091519903122804,1.5027938328165842,0.30949120512942346,1.652510419558066,66.91184981835775,66.61100848190051,110.3104273680678,110.05877088286212,20.762750055608272,20.403376341939204,8.567764623926465,8.182746813459554,,,,,,,,,,
MBB_40m,10,40,56,0.8275862068965517,0.6,True,False,22,False,0.010574241520356657,5.824699059244846,0.3040580463296164,1.4817044095675271,0.3044122982373739,1.6099838653101002,24.949751939500906,24.653846636234093,108.48358235510761,108.29143368005914,20.41116096457775,20.108314006012325,8.416809997825299,8.089507297396661,,,,,,,,,,
MBB_40m,10,40,57,0.7931034482758621,0.8,True,False,19,False,0.008478119763108256,5.932788660307738,0.30535340741438516,1.492050099343401,0.30558666566447407,1.6334188470944464,32.205743981961696,31.87218199012714,108.93559680557962,108.6658488149264,20.48770779099976,20.1414340325454,8.441923934814666,8.074834428067511,,,,,,,,,,
MBB_40m,10,40,58,0.6896551724137931,0.6,True,False,24,False,0.007271135276398086,6.559026778847366,0.30662192201156324,1.4913478101610278,0.3068819140822298,1.6251264248308228,38.37234720052062,38.067465327156384,109.40551184126399,109.16473476037989,20.590629082594006,20.266075948444367,8.495375544413442,8.149591496258708,,,,,,,,,,
MBB_40m,10,40,59,0.7241379310344828,0.5666666666666667,True,False,25,False,0.007561674682037751,6.318375138374335,0.30625988929297726,1.4891855429113001,0.30652049863060354,1.6262664800650355,36.706895936074986,36.39205475341957,109.27734562476185,109.02848423376678,20.56735346981347,20.234326400458016,8.486414209477319,8.13185862113497,,,,,,,,,,
MBB_40m,10,40,60,0.6551724137931034,0.8666666666666667,True,False,20,False,0.006627672979018801,6.311660771086973,0.3067047120554244,1.5058686129651562,0.30718468526021403,1.6401109224379282,42.4482797932278,42.17943918404346,109.39951604078632,109.23875620542199,20.55975048510859,20.251534478691212,8.46006185524855,8.121987593793687,,,,,,,,,,
MBB_40m,10,40,61,0.7241379310344828,0.7,True,False,19,False,0.007265239366107897,6.280077323069317,0.3063816731474885,1.4968547195845363,0.30665396669604916,1.6326387478085616,38.35953571409569,38.051274888729104,109.30298644345659,109.06170151483485,20.557266645281754,20.228518141681885,8.470937284354127,8.120311476162481,,,,,,,,,,
MBB_40m,10,40,62,0.5172413793103449,0.7333333333333333,True,False,23,False,0.006245618182235973,6.031634335184447,0.3068270823549539,1.5189323081789838,0.30726730162947413,1.6519606312269832,45.26921257577315,45.00185112609926,109.41179501071367,109.23941958939771,20.535787411381467,20.227536003271595,8.430238999829372,8.09378203256524,,,,,,,,,,
MBB_40m,10,40,63,0.7586206896551724,0.5,True,False,15,False,0.013314704680152821,5.443928905490332,0.302324221970599,1.4707044725184535,0.3026276502346424,1.5960889138713867,18.90267755622082,18.601212030435477,107.87139910659624,107.66778078296215,20.301354394879645,20.001928359980308,8.375609850795843,8.05395220131621,,,,,,,,,,
MBB_40m,10,40,64,0.5172413793103449,0.7333333333333333,True,False,28,False,0.0053857125368370305,6.51188063886041,0.3079114797931409,1.5111564028860833,0.3083518908724716,1.6401076052679493,53.34245954098993,53.097455673346445,109.83156596593352,109.66952365034615,20.642290051801005,20.344576783887682,8.495046473141851,8.169457831893592,,,,,,,,,,
MBB_40m,10,40,65,0.7586206896551724,0.6666666666666666,True,False,28,False,0.005127643547068082,6.900775908686167,0.30840026681945537,1.5044807503381457,0.308848294742539,1.6478586014069914,56.33459513333858,56.05887091031879,110.02875655529799,109.83321264036444,20.698479038106406,20.364138395674008,8.532704162905237,8.168995913704972,,,,,,,,,,
MBB_40m,10,40,66,0.8275862068965517,0.7,True,False,17,False,0.008196959514513871,5.860527364840986,0.3054214531770794,1.5110919307272803,0.3057489918654785,1.6448585980849728,33.403570297223126,33.10211581540882,108.91277994595957,108.69696112422517,20.443985423035713,20.124847021263754,8.393967710542832,8.050962096094477,,,,,,,,,,
