train,test,adjustment,method,method_label,Vcem_fraction,Vcem_percent,lnCn_profile,lnCn_predicted,lnCn_error
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0339705882352941,3.39705882352941,1.4764741984002372,1.4899886192105987,0.013514420810361472
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.4827966970658095,0.013548840625249081
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0374411764705882,3.74411764705882,1.4628992568988686,1.4763798065338969,0.013480549635028316
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.4706753430810915,0.01353986410866792
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0409117647058823,4.09117647058823,1.4518848538258151,1.4656290033623889,0.013744149536573769
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0426470588235294,4.26470588235294,1.4471186668303917,1.4611934088547094,0.014074742024317688
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0443823529411764,4.43823529411764,1.4425732567879654,1.4573270042827882,0.014753747494822722
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0461176470588235,4.61176470588235,1.4391153873625462,1.4539931675516022,0.014877780189056056
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0478529411764705,4.78529411764705,1.435783389921552,1.4511594842779005,0.015376094356348569
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0495882352941176,4.9588235294117595,1.4330226705508875,1.4487971517199,0.01577448116901259
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0513235294117647,5.13235294117647,1.4306984767546147,1.44688048538655,0.016182008631935307
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0530588235294117,5.30588235294117,1.4287072558768623,1.4453865078316397,0.016679251954777374
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0547941176470588,5.47941176470588,1.4270866756533118,1.4442946037582978,0.017207928104985948
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0565294117647058,5.65294117647058,1.4258110061153717,1.4435862290263966,0.017775222911024846
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0582647058823529,5.82647058823529,1.4248105442431371,1.443244663783144,0.018434119540006844
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.06,6.0,1.4240596884984424,1.4432548019475888,0.019195113449146373
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.001,0.1,2.420465399572424,2.129296170434936,-0.2911692291374881
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0027096482108372,0.27096482108372,2.1153340630480177,2.115334063048018,4.440892098500626e-16
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.002735294117647,0.27352941176469997,2.1125015347142293,2.1151248405514047,0.0026233058371754048
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0044705882352941,0.44705882352941,1.9669067276398768,2.1009832053803628,0.13407647774048592
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0062058823529411,0.62058823529411,1.872730155786622,2.0868715260533035,0.21414137026668145
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0079411764705882,0.7941176470588199,1.8040683236829085,2.072790067161472,0.26872174347856337
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0096764705882352,0.96764705882352,1.7507069777114264,2.058739096817258,0.3080321191058315
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0114117647058823,1.14117647058823,1.7077725165541844,2.0447188867169483,0.33694637016276396
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0131470588235294,1.31470588235294,1.6718224951754042,2.030729712204892,0.3589072170294878
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0148823529411764,1.48823529411764,1.6418440471126183,2.0167718523391027,0.3749278052264844
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0166176470588235,1.6617647058823501,1.6155407177189895,2.002845589958342,0.3873048722393524
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.9889512117507304,0.39617540171311805
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.975089008323911,0.4021082488635819
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0218235294117647,2.18235294117647,1.5554482537405812,1.9612592742768327,0.4058110205362515
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.9474623082731732,0.40759030559267684
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0252941176470588,2.52941176470588,1.5260463876068262,1.9336984131164592,0.407652025509633
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0270294117647058,2.70294117647058,1.513923056300503,1.9199678958269413,0.4060448395264382
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0287647058823529,2.87647058823529,1.5025214995627556,1.9062710677202435,0.40374956815748786
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0305,3.05,1.4932665671740968,1.8926082444878722,0.39934167731377546
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.032235294117647,3.2235294117647,1.484262613494967,1.8789797462796116,0.3947171327846446
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0339705882352941,3.39705882352941,1.4764741984002372,1.8653858977878628,0.3889116993876256
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.8518270283340021,0.3825791718934417
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0374411764705882,3.74411764705882,1.4628992568988686,1.8383034719567837,0.3754042150579151
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.8248155675028768,0.3676800885304532
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0409117647058823,4.09117647058823,1.4518848538258151,1.8113636587195783,0.35947880489376316
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0426470588235294,4.26470588235294,1.4471186668303917,1.7979480943497677,0.35082942751937596
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0443823529411764,4.43823529411764,1.4425732567879654,1.7845692282291865,0.34199597144122107
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0461176470588235,4.61176470588235,1.4391153873625462,1.7712274193860782,0.332112032023532
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0478529411764705,4.78529411764705,1.435783389921552,1.7579230321432968,0.32213964222174485
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0495882352941176,4.9588235294117595,1.4330226705508875,1.744656436222919,0.3116337656720316
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0513235294117647,5.13235294117647,1.4306984767546147,1.731428006853469,0.3007295300988544
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0530588235294117,5.30588235294117,1.4287072558768623,1.7182381248798082,0.2895308690029459
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0547941176470588,5.47941176470588,1.4270866756533118,1.7050871768757796,0.2780005012224678
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0565294117647058,5.65294117647058,1.4258110061153717,1.6919755552597027,0.26616454914433096
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.0582647058823529,5.82647058823529,1.4248105442431371,1.6789036584127728,0.25409311416963565
19A,BT2,adjusted,linear_contact_log_hs,linear contact + log HS,0.06,6.0,1.4240596884984424,1.6658718908004977,0.24181220230205525
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.001,0.1,2.420465399572424,6.716650861085748,4.296185461513324
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0027096482108372,0.27096482108372,2.1153340630480177,2.1153340630481017,8.393286066166183e-14
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.002735294117647,0.27352941176469997,2.1125015347142293,2.0901636863559627,-0.022337848358266577
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0044705882352941,0.44705882352941,1.9669067276398768,1.0605871605642834,-0.9063195670755935
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0062058823529411,0.62058823529411,1.872730155786622,0.6106327822928284,-1.2620973734937937
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0079411764705882,0.7941176470588199,1.8040683236829085,0.3603459349228242,-1.4437223887600843
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0096764705882352,0.96764705882352,1.7507069777114264,0.20232322713652473,-1.5483837505749016
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0114117647058823,1.14117647058823,1.7077725165541844,0.09448927023487519,-1.6132832463193092
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0131470588235294,1.31470588235294,1.6718224951754042,0.01698312179173378,-1.6548393733836704
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0148823529411764,1.48823529411764,1.6418440471126183,-0.040792822134953166,-1.6826368692475715
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0166176470588235,1.6617647058823501,1.6155407177189895,-0.08500943535602712,-1.7005501530750167
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0183529411764705,1.8352941176470499,1.5927758100376124,-0.1195036247411263,-1.7122794347787387
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0200882352941176,2.0088235294117602,1.5729807594603291,-0.14678641083974053,-1.7197671703000696
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0218235294117647,2.18235294117647,1.5554482537405812,-0.1685700643433612,-1.7240183180839423
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0235588235294117,2.3558823529411703,1.5398720026804964,-0.18606227583812274,-1.7259342785186191
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0252941176470588,2.52941176470588,1.5260463876068262,-0.20013923704594383,-1.72618562465277
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0270294117647058,2.70294117647058,1.513923056300503,-0.21145205091488695,-1.72537510721539
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0287647058823529,2.87647058823529,1.5025214995627556,-0.2204946251441413,-1.723016124706897
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0305,3.05,1.4932665671740968,-0.22764838891285155,-1.7209149560869483
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.032235294117647,3.2235294117647,1.484262613494967,-0.23321256640404542,-1.7174751798990124
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0339705882352941,3.39705882352941,1.4764741984002372,-0.23742517166285548,-1.7138993700630927
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0357058823529411,3.5705882352941103,1.4692478564405604,-0.24047788136898518,-1.7097257378095456
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0374411764705882,3.74411764705882,1.4628992568988686,-0.242526771713937,-1.7054260286128056
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0391764705882353,3.9176470588235297,1.4571354789724236,-0.24370020175822127,-1.7008356807306448
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0409117647058823,4.09117647058823,1.4518848538258151,-0.24410469050277506,-1.6959895443285902
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0426470588235294,4.26470588235294,1.4471186668303917,-0.2438293591194447,-1.6909480259498364
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0443823529411764,4.43823529411764,1.4425732567879654,-0.24294933104316474,-1.6855225878311302
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0461176470588235,4.61176470588235,1.4391153873625462,-0.2415283644169519,-1.680643751779498
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0478529411764705,4.78529411764705,1.435783389921552,-0.23962091174968458,-1.6754043016712366
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0495882352941176,4.9588235294117595,1.4330226705508875,-0.2372737470950903,-1.6702964176459778
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0513235294117647,5.13235294117647,1.4306984767546147,-0.23452726310870897,-1.6652257398633237
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0530588235294117,5.30588235294117,1.4287072558768623,-0.2314165135588806,-1.660123769435743
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0547941176470588,5.47941176470588,1.4270866756533118,-0.22797205772021645,-1.6550587333735283
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0565294117647058,5.65294117647058,1.4258110061153717,-0.22422064922044482,-1.6500316553358165
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0582647058823529,5.82647058823529,1.4248105442431371,-0.22018580176839775,-1.6449963460115349
19A,BT2,adjusted,reciprocal_contact_log_hs,reciprocal contact + log HS,0.06,6.0,1.4240596884984424,-0.21588825668798695,-1.6399479451864294
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.001,0.1,2.420465399572424,2.148408478270422,-0.2720569213020023
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0027096482108372,0.27096482108372,2.1153340630480177,2.115334063048019,1.3322676295501878e-15
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.002735294117647,0.27352941176469997,2.1125015347142293,2.1148490955963926,0.0023475608821632576
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0044705882352941,0.44705882352941,1.9669067276398768,2.0828015442239587,0.11589481658408185
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0062058823529411,0.62058823529411,1.872730155786622,2.0522658241531246,0.1795356683665026
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0079411764705882,0.7941176470588199,1.8040683236829085,2.023241935383887,0.21917361170097838
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0096764705882352,0.96764705882352,1.7507069777114264,1.995729877916248,0.24502290020482165
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0114117647058823,1.14117647058823,1.7077725165541844,1.9697296517502054,0.26195713519602104
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0131470588235294,1.31470588235294,1.6718224951754042,1.9452412568857607,0.2734187617103565
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0148823529411764,1.48823529411764,1.6418440471126183,1.9222646933229148,0.2804206462102965
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0166176470588235,1.6617647058823501,1.6155407177189895,1.9007999610616655,0.28525924334267594
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.880847060102015,0.2880712500644027
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.8624059904439612,0.28942523098363204
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0218235294117647,2.18235294117647,1.5554482537405812,1.845476752087505,0.2900284983469239
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.8300593450326477,0.29018734235215127
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0252941176470588,2.52941176470588,1.5260463876068262,1.816153769279387,0.2901073816725608
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0270294117647058,2.70294117647058,1.513923056300503,1.8037600248277248,0.28983696852722174
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0287647058823529,2.87647058823529,1.5025214995627556,1.7928781116776598,0.29035661211490416
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0305,3.05,1.4932665671740968,1.7835080298291923,0.29024146265509554
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.032235294117647,3.2235294117647,1.484262613494967,1.7756497792823231,0.29138716578735613
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0339705882352941,3.39705882352941,1.4764741984002372,1.7693033600370514,0.29282916163681416
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.7644687720933776,0.29522091565281716
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0374411764705882,3.74411764705882,1.4628992568988686,1.761146015451301,0.29824675855243243
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.7593350901108225,0.3021996111383989
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0409117647058823,4.09117647058823,1.4518848538258151,1.7590359960719415,0.3071511422461264
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0426470588235294,4.26470588235294,1.4471186668303917,1.7602487333346584,0.31313006650426667
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0443823529411764,4.43823529411764,1.4425732567879654,1.7629733018989728,0.3204000451110074
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0461176470588235,4.61176470588235,1.4391153873625462,1.7672097017648851,0.32809431440233894
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0478529411764705,4.78529411764705,1.435783389921552,1.7729579329323948,0.3371745430108428
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0495882352941176,4.9588235294117595,1.4330226705508875,1.7802179954015027,0.3471953248506152
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0513235294117647,5.13235294117647,1.4306984767546147,1.7889898891722082,0.35829141241759355
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0530588235294117,5.30588235294117,1.4287072558768623,1.7992736142445112,0.37056635836764884
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0547941176470588,5.47941176470588,1.4270866756533118,1.811069170618412,0.3839824949651003
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0565294117647058,5.65294117647058,1.4258110061153717,1.8243765582939102,0.3985655521785385
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.0582647058823529,5.82647058823529,1.4248105442431371,1.8391957772710066,0.41438523302786945
19A,BT2,adjusted,quadratic_tangent,second-order local tangent,0.06,6.0,1.4240596884984424,1.855526827549701,0.43146713905125855
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.001,0.1,2.420465399572424,2.1288914166704695,-0.2915739829019546
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0027096482108372,0.27096482108372,2.1153340630480177,2.115334063048018,4.440892098500626e-16
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.002735294117647,0.27352941176469997,2.1125015347142293,2.1151306933574676,0.0026291586432383163
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0044705882352941,0.44705882352941,1.9669067276398768,2.101369970044465,0.13446324240458796
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0062058823529411,0.62058823529411,1.872730155786622,2.0876092467314624,0.21487909094484037
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0079411764705882,0.7941176470588199,1.8040683236829085,2.0738485234184596,0.2697801997355511
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0096764705882352,0.96764705882352,1.7507069777114264,2.0600878001054577,0.3093808223940313
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0114117647058823,1.14117647058823,1.7077725165541844,2.046327076792455,0.33855456023827046
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0131470588235294,1.31470588235294,1.6718224951754042,2.032566353479452,0.36074385830404787
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0148823529411764,1.48823529411764,1.6418440471126183,2.01880563016645,0.37696158305383176
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0166176470588235,1.6617647058823501,1.6155407177189895,2.0050449068534473,0.3895041891344577
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.9912841835404451,0.39850837350283275
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.977523460227442,0.40454270076711296
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0218235294117647,2.18235294117647,1.5554482537405812,1.9637627369144393,0.4083144831738581
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.9500020136014373,0.4101300109209409
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0252941176470588,2.52941176470588,1.5260463876068262,1.9362412902884345,0.4101949026816083
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0270294117647058,2.70294117647058,1.513923056300503,1.9224805669754323,0.4085575106749293
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0287647058823529,2.87647058823529,1.5025214995627556,1.9087198436624295,0.4061983440996739
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0305,3.05,1.4932665671740968,1.8949591203494267,0.4016925531753299
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.032235294117647,3.2235294117647,1.484262613494967,1.8811983970364246,0.39693578354145753
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0339705882352941,3.39705882352941,1.4764741984002372,1.8674376737234217,0.39096347532318454
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.8536769504104198,0.38442909396985936
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0374411764705882,3.74411764705882,1.4628992568988686,1.839916227097417,0.3770169701985484
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.8261555037844142,0.3690200248119906
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0409117647058823,4.09117647058823,1.4518848538258151,1.812394780471412,0.3605099266455969
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0426470588235294,4.26470588235294,1.4471186668303917,1.7986340571584092,0.3515153903280175
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0443823529411764,4.43823529411764,1.4425732567879654,1.784873333845407,0.3423000770574416
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0461176470588235,4.61176470588235,1.4391153873625462,1.7711126105324042,0.331997223169858
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0478529411764705,4.78529411764705,1.435783389921552,1.7573518872194023,0.3215684972978503
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0495882352941176,4.9588235294117595,1.4330226705508875,1.7435911639063995,0.31056849335551195
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0513235294117647,5.13235294117647,1.4306984767546147,1.7298304405933966,0.29913196383878193
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0530588235294117,5.30588235294117,1.4287072558768623,1.7160697172803945,0.28736246140353217
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0547941176470588,5.47941176470588,1.4270866756533118,1.7023089939673917,0.27522231831407984
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0565294117647058,5.65294117647058,1.4258110061153717,1.6885482706543895,0.2627372645390178
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.0582647058823529,5.82647058823529,1.4248105442431371,1.6747875473413867,0.24997700309824955
19A,BT2,adjusted,local_linear_tangent,first-order local tangent,0.06,6.0,1.4240596884984424,1.6610268240283839,0.23696713552994142
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.001,0.1,2.420465399572424,2.4209270771062075,0.00046167753378334453
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0027096482108372,0.27096482108372,2.1153340630480177,2.115334063048027,9.325873406851315e-15
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.002735294117647,0.27352941176469997,2.1125015347142293,2.112498392881834,-3.1418323951371008e-06
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0044705882352941,0.44705882352941,1.9669067276398768,1.966733417391259,-0.00017331024861788613
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0062058823529411,0.62058823529411,1.872730155786622,1.872399719775605,-0.00033043601101701014
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0079411764705882,0.7941176470588199,1.8040683236829085,1.8036366062708318,-0.0004317174120767042
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0096764705882352,0.96764705882352,1.7507069777114264,1.7502076684712917,-0.0004993092401346377
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0114117647058823,1.14117647058823,1.7077725165541844,1.707004407348164,-0.0007681092060203287
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0131470588235294,1.31470588235294,1.6718224951754042,1.6711088767162599,-0.0007136184591443051
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0148823529411764,1.48823529411764,1.6418440471126183,1.6406972937193975,-0.0011467533932207896
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0166176470588235,1.6617647058823501,1.6155407177189895,1.6145537540899308,-0.0009869636290587014
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.5918271796627623,-0.0009486303748500458
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.5718987179776365,-0.0010820414826926417
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0218235294117647,2.18235294117647,1.5554482537405812,1.5543043648692114,-0.001143888871369736
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.538687336520296,-0.0011846661602004094
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0252941176470588,2.52941176470588,1.5260463876068262,1.5247674417723633,-0.0012789458344628635
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0270294117647058,2.70294117647058,1.513923056300503,1.5123206563433902,-0.0016023999571128655
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0287647058823529,2.87647058823529,1.5025214995627556,1.5011650771295546,-0.0013564224332009989
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0305,3.05,1.4932665671740968,1.4911510072800125,-0.0021155598940842957
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.032235294117647,3.2235294117647,1.484262613494967,1.4821537936729836,-0.0021088198219834098
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0339705882352941,3.39705882352941,1.4764741984002372,1.4740685490026975,-0.002405649397539733
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.466806194255767,-0.0024416621847933584
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0374411764705882,3.74411764705882,1.4628992568988686,1.4602904428818775,-0.00260881401699109
19A,BT2,adjusted,integrated_local_projection,integrated local projection slope,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.45445547101557,-0.002680007956853636
